Entity,Code,Year,Oil,Gas,Coal,Hydropower,Solar,Wind,Nuclear,Other renewables
Turkey,TUR,1990,273.813,32.296474,186.52194,23.1476,0,0,0,0.0801
Turkey,TUR,1991,266.88058,39.5639,199.25679,22.6833,0,0,0,0.1197
Turkey,TUR,1992,282.05286,43.288578,198.53574,26.568,0,0,0,0.1167
Turkey,TUR,1993,323.31287,47.4154,183.70747,33.9509,0,0,0,0.134
Turkey,TUR,1994,309.1395,50.278328,184.25409,30.5859,0,0,0,0.13
Turkey,TUR,1995,346.67908,65.04298,192.33693,35.5409,0,0,0,0.3083
Turkey,TUR,1996,362.10272,75.69995,216.35289,40.4752,0,0,0,0.2591
Turkey,TUR,1997,356.59906,93.078575,241.69467,39.8161,0,0,0,0.3768
Turkey,TUR,1998,355.67706,98.344826,250.76607,42.229,0,0.0055,0,0.326
Turkey,TUR,1999,354.10962,118.557655,232.99542,34.6775,0,0.0205,0,0.2139
Turkey,TUR,2000,370.6987,139.46945,261.22144,30.8785,0,0.0334,0,0.2415
Turkey,TUR,2001,344.8432,153.45853,214.6084,24.0099,0,0.0624,0,0.2736
Turkey,TUR,2002,369.48154,166.39435,224.14499,33.6838,0,0.048,0,0.2346
Turkey,TUR,2003,363.70947,200.48135,242.09007,35.3295,0,0.0614,0,0.1676
Turkey,TUR,2004,371.83334,211.68411,256.86017,46.0837,0,0.0577,0,0.1692
Turkey,TUR,2005,367.38208,257.23236,257.6859,39.5605,0,0.059,0,0.1284
Turkey,TUR,2006,381.82663,291.97046,304.33383,44.2442,0,0.1305,0,0.14785
Turkey,TUR,2007,388.8999,338.9071,342.66632,35.8508,0,0.3511,0,0.254942
Turkey,TUR,2008,382.55893,352.9824,344.20148,33.2698,0,0.8465,0,0.304695
Turkey,TUR,2009,389.52692,337.22192,359.34375,35.9584,0,1.49537,0,0.687389
Turkey,TUR,2010,374.55405,358.21033,365.62393,51.79546,0.0024,2.91643,0,1.001144
Turkey,TUR,2011,364.07852,418.39877,394.01044,52.33856,0.0028615384,4.7239,0,1.037141
Turkey,TUR,2012,383.57196,433.19214,424.43686,57.86501,0.004257787,5.86075,0,1.491272
Turkey,TUR,2013,412.15067,439.66486,367.09164,59.42051,0.0067846156,7.55745,0,2.242158
Turkey,TUR,2014,423.3022,466.4653,420.1454,40.6447,0.0174,8.52005,0,3.446564
Turkey,TUR,2015,498.6641,459.59042,404.0261,67.14584,0.19412,11.65247,0,4.665543
Turkey,TUR,2016,533.83057,445.046,447.26016,67.2309,1.0431,15.5171,0,6.45323
Turkey,TUR,2017,578.77844,515.6808,458.91183,58.2185,2.8893,17.9038,0,8.2515
Turkey,TUR,2018,579.38214,472.3252,475.22025,59.9385,7.7998,19.9492,0,10.080515
Turkey,TUR,2019,576.5308,433.57544,487.52646,88.82278,9.249828,21.730713,0,12.474454
Turkey,TUR,2020,547.5774,462.15213,472.3668,78.09437,10.95018,24.828222,0,14.487611
Turkey,TUR,2021,581.60455,572.8757,482.32193,55.92681,13.942861,31.43675,0,17.261044
Turkey,TUR,2022,606.453,509.39526,488.70157,66.8025,16.887571,34.94545,0,19.20701
Turkey,TUR,2023,645.44495,480.76877,465.49948,64.00245,22.09056,34.10905,0,19.957554
Turkey,TUR,2024,658.2925,509.19037,499.7604,74.881584,30.374754,36.62889,0,20.330189
Turkmenistan,TKM,1985,57.599358,81.750984,3.74486,0.003,0,0,0,0
Turkmenistan,TKM,1986,41.931847,132.42183,3.74486,0.003,0,0,0,0
Turkmenistan,TKM,1987,41.88782,131.54167,3.74486,0.003,0,0,0,0
Turkmenistan,TKM,1988,41.857544,133.30672,3.20988,0.003,0,0,0,0
Turkmenistan,TKM,1989,41.815014,137.72173,3.74486,0.003,0,0,0,0
Turkmenistan,TKM,1990,63.933147,92.78613,4.27984,0.003,0,0,0,0
Turkmenistan,TKM,1991,51.543907,90.931175,3.74486,0.003,0,0,0,0
Turkmenistan,TKM,1992,48.134792,88.29068,1.60494,0.0042,0,0,0,0
Turkmenistan,TKM,1993,38.993748,88.29068,0,0.005,0,0,0,0
Turkmenistan,TKM,1994,39.29374,96.23107,0.058149997,0.004,0,0,0,0
Turkmenistan,TKM,1995,28.27877,75.9211,0.058149997,0.004,0,0,0,0
Turkmenistan,TKM,1996,38.142937,119.35,0.53498,0.005,0,0,0,0
Turkmenistan,TKM,1997,39.10062,84.026245,0,0.005,0,0,0,0
Turkmenistan,TKM,1998,37.345898,103.276245,0,0.006,0,0,0,0
Turkmenistan,TKM,1999,30.962416,92.30376,0,0.005,0,0,0,0
Turkmenistan,TKM,2000,58.658604,71.61,0,0.003154,0,0,0,0
Turkmenistan,TKM,2001,46.71169,105.20125,0,0.003154,0,0,0,0
Turkmenistan,TKM,2002,55.35714,74.97875,0,0.003154,0,0,0,0
Turkmenistan,TKM,2003,51.781166,116.17375,0,0.003154,0,0,0,0
Turkmenistan,TKM,2004,72.59852,114.537506,0,0.003154,0,0,0,0
Turkmenistan,TKM,2005,58.77116,116.4625,0,0.003154,0,0,0,0
Turkmenistan,TKM,2006,60.105183,119.9275,0,0.003154,0,0,0,0
Turkmenistan,TKM,2007,54.302277,111.649994,0,0.003154,0,0,0,0
Turkmenistan,TKM,2008,75.97854,78.925,0,0.003154,0,0,0,0
Turkmenistan,TKM,2009,55.497684,171.1325,0,0.003154,0,0,0,0
Turkmenistan,TKM,2010,64.037384,182.71886,0,0.003154,0.0001595,0,0,0
Turkmenistan,TKM,2011,59.614662,207.35255,0,0.003154,0.00045675,0,0,0
Turkmenistan,TKM,2012,86.17621,229.38441,0,0.003154,0.0009814315,0,0,0
Turkmenistan,TKM,2013,74.325294,193.31212,0,0.003154,0.00184875,0,0,0
Turkmenistan,TKM,2014,84.05571,199.62996,0,0.003154,0.0031175,0,0,0
Turkmenistan,TKM,2015,68.36242,253.86305,0,0.003154,0.00522,0,0,0
Turkmenistan,TKM,2016,97.487724,251.15005,0,0.003154,0.0069790683,0,0,0
Turkmenistan,TKM,2017,75.959015,247.5888,0,0.003154,0.00696,0,0,0
Turkmenistan,TKM,2018,81.45767,283.9233,0,0.003154,0.00696,0,0,0
Turkmenistan,TKM,2019,73.18048,277.4699,0,0.003154,0.00696,0,0,0
Turkmenistan,TKM,2020,101.7023,342.53235,0,0.003162641,0.0069790683,0,0,0
Turkmenistan,TKM,2021,86.91435,357.85608,0,0.00315,0.00696,0,0,0
Turkmenistan,TKM,2022,96.37978,375.36462,0,0.00315,0.00696,0,0,0
Turkmenistan,TKM,2023,85.46738,352.96664,0,0.00315,0.00696,0,0,0
Turkmenistan,TKM,2024,85.90749,285.23068,0,0.00315863,0.0069790683,0,0,0
USSR,OWID_USS,1965,1994.8496,1216.7582,3459.1885,81.434,0,0,1.8605675,0
USSR,OWID_USS,1966,2136.2473,1357.3743,3585.2192,91.823,0,0,2.0638597,0
USSR,OWID_USS,1967,2327.5437,1494.4252,3640.7202,88.571,0,0,2.253894,0
USSR,OWID_USS,1968,2481.1162,1613.6041,3608.9705,104.04,0,0,3.1333547,0
USSR,OWID_USS,1969,2638.379,1724.4337,3677.599,115.181,0,0,3.6327467,0
USSR,OWID_USS,1970,2904.4417,1894.8474,3630.3936,124.377,0,0,4.388464,0
USSR,OWID_USS,1971,3079.17,2071.2183,3703.8052,126.099,0,0,5.3872485,0
USSR,OWID_USS,1972,3339.661,2178.4827,3803.0232,122.899,0,0,9.833165,0
USSR,OWID_USS,1973,3590.3984,2369.1487,3848.096,122.345,0,0,14.310018,0
USSR,OWID_USS,1974,3944.1707,2512.157,3866.9873,132.03,0,0,21.460606,0
USSR,OWID_USS,1975,4134.5967,2740.9697,3977.0588,125.987,0,0,28.615616,0
USSR,OWID_USS,1976,4248.6206,3016.267,3972.753,135.735,0,0,38.15268,0
USSR,OWID_USS,1977,4418.7495,3231.9695,4044.1145,147.014,0,0,51.03081,0
USSR,OWID_USS,1978,4689.1055,3446.4756,4019.6406,169.701,0,0,52.462696,0
USSR,OWID_USS,1979,4771.3433,3658.6016,4048.7356,172.023,0,0,59.617706,0
USSR,OWID_USS,1980,5001.7017,3770.774,3925.4902,183.938,0,0,73.9233,0
USSR,OWID_USS,1981,5045.3105,3993.0425,3900.5837,186.744,0,0,87.0887,0
USSR,OWID_USS,1982,5008.4785,4310.4585,3960.3271,174.677,0,0,100.25409,0
USSR,OWID_USS,1983,4935.318,4621.894,3970.4863,180.362,0,0,111.39539,0
USSR,OWID_USS,1984,4936.03,5043.178,3933.0122,202.988,0,0,143.79843,0
Ukraine,UKR,1985,759.8965,849.915,987.91223,10.7126255,0,0,53.306805,0
Ukraine,UKR,1986,762.5025,896.9658,980.78357,10.655173,0,0,42.70908,0
Ukraine,UKR,1987,792.7689,916.39087,971.87274,9.594518,0,0,50.425354,0
Ukraine,UKR,1988,728.00604,971.1313,916.62573,11.93238,0,0,72.00086,0
Ukraine,UKR,1989,695.8076,981.7216,835.83435,10.129265,0,0,66.51639,0
Ukraine,UKR,1990,771.84216,1209.6742,965.9322,10.514,0,0,76.179,0
Ukraine,UKR,1991,739.8972,1149.4683,857.39105,11.71,0,0,75.131,0
Ukraine,UKR,1992,474.0513,979.95184,843.9732,7.883,0,0,73.75,0
Ukraine,UKR,1993,341.12875,879.3105,751.6938,11.039,0,0,75.243,0
Ukraine,UKR,1994,294.87924,769.8391,599.94336,12.118,0,0,68.848,0
Ukraine,UKR,1995,305.8107,721.2788,593.12476,9.953,0,0,70.523,0
Ukraine,UKR,1996,189.81409,836.6274,446.30518,8.632,0,0,79.577,0
Ukraine,UKR,1997,219.58102,753.3432,435.42834,9.856,0,0,79.433,0
Ukraine,UKR,1998,200.8744,697.50494,446.23398,15.739,0,0.003,75.239,0
Ukraine,UKR,1999,151.31075,741.03986,441.38275,14.324,0,0.003,72.065,0
Ukraine,UKR,2000,142.37785,741.9862,448.2814,11.274,0,0.006,77.341,0
Ukraine,UKR,2001,157.05496,719.27234,436.4513,12.032,0,0.016,76.169,0
Ukraine,UKR,2002,159.51822,707.9154,439.19794,9.627,0,0.022,77.99,0
Ukraine,UKR,2003,165.02756,722.1116,451.35876,9.238,0,0.031,81.406,0
Ukraine,UKR,2004,165.99037,716.4331,428.8501,11.753,0,0.033,87.022,0
Ukraine,UKR,2005,170.23021,722.1116,433.76498,12.363,0,0.038,88.756,0
Ukraine,UKR,2006,174.57892,700.3442,466.38873,12.886,0,0.035,90.225,0
Ukraine,UKR,2007,180.38002,660.5949,496.10092,10.143,0,0.045,92.542,0.281
Ukraine,UKR,2008,172.89476,627.47046,486.11075,11.512,0,0.045,89.841,0.264
Ukraine,UKR,2009,168.17966,489.08627,417.16812,11.936,0,0.043,82.924,0.139
Ukraine,UKR,2010,161.75578,545.60596,444.85913,13.152,0,0.05,89.152,0.188
Ukraine,UKR,2011,161.0955,561.26904,482.52872,10.94383,0.0301,0.0895,90.2477,0.134
Ukraine,UKR,2012,159.76318,518.38715,496.81033,10.47863,0.3333,0.2882,90.1374,0.134
Ukraine,UKR,2013,151.43329,476.99115,481.796,13.80481,0.57,0.6386,83.209,0.101
Ukraine,UKR,2014,133.5871,403.17108,413.7489,8.47827,0.429,1.1302,88.3891,0.13
Ukraine,UKR,2015,119.473564,319.88693,318.0107,5.39632,0.4765,1.0844,87.6274,0.145
Ukraine,UKR,2016,125.16151,314.20847,377.3935,7.6758,0.4908,0.9538,80.95,0.136
Ukraine,UKR,2017,125.789345,301.90512,299.5539,8.94761,0.7217,0.9834,85.5762,0.2099
Ukraine,UKR,2018,130.70653,305.69077,326.27963,10.4277,1.1075,1.1884,84.3981,0.3005
Ukraine,UKR,2019,128.96898,282.9769,303.2639,6.5083,2.9328,2.0202,83.0027,0.4069
Ukraine,UKR,2020,121.78443,293.38742,265.7106,7.563803,5.3692,3.2643,76.2027,0.7554
Ukraine,UKR,2021,123.14044,272.56638,264.8816,10.4437,6.50427,3.8227,86.2062,0.91288
Ukraine,UKR,2022,107.29504,182.65732,124.5653,11.023,5.0756,1.4177,62.1814,0.7761
Ukraine,UKR,2023,109.06072,187.38939,107.56686,12.727588,5.708212,0.943441,52.1,1.046505
Ukraine,UKR,2024,110.54012,199.43822,107.09999,12.762458,6.05484,0.2541,53,0.75504
United Arab Emirates,ARE,1965,0.85453314,0,0,0,0,0,0,0
United Arab Emirates,ARE,1966,0.9120412,0,0,0,0,0,0,0
United Arab Emirates,ARE,1967,0.98025596,4.4265003,0,0,0,0,0,0
United Arab Emirates,ARE,1968,1.094713,5.85,0,0,0,0,0,0
United Arab Emirates,ARE,1969,1.2164251,5.7525,0,0,0,0,0,0
United Arab Emirates,ARE,1970,1.4155911,8.19,0,0,0,0,0,0
United Arab Emirates,ARE,1971,1.6705306,12.9675,0,0,0,0,0,0
United Arab Emirates,ARE,1972,2.1951501,13.455,0,0,0,0,0,0
United Arab Emirates,ARE,1973,3.425611,16.8675,0,0,0,0,0,0
United Arab Emirates,ARE,1974,4.745511,17.55,0,0,0,0,0,0
United Arab Emirates,ARE,1975,7.674208,16.185,0,0,0,0,0,0
United Arab Emirates,ARE,1976,11.275236,18.915,0,0,0,0,0,0
United Arab Emirates,ARE,1977,16.6765,32.955,0,0,0,0,0,0
United Arab Emirates,ARE,1978,18.40331,39.0975,0,0,0,0,0,0
United Arab Emirates,ARE,1979,25.050383,42.51,0,0,0,0,0,0
United Arab Emirates,ARE,1980,60.186417,47.97,0,0,0,0,0,0
United Arab Emirates,ARE,1981,65.38087,60.5475,0,0,0,0,0,0
United Arab Emirates,ARE,1982,72.39598,63.57,0,0,0,0,0,0
United Arab Emirates,ARE,1983,72.50278,58.0125,0,0,0,0,0,0
United Arab Emirates,ARE,1984,82.79179,79.755,0,0,0,0,0,0
United Arab Emirates,ARE,1985,102.96353,98.67,0,0,0,0,0,0
United Arab Emirates,ARE,1986,124.55972,119.8275,0,0,0,0,0,0
United Arab Emirates,ARE,1987,136.3821,136.69499,0,0,0,0,0,0
United Arab Emirates,ARE,1988,163.62752,138.255,0,0,0,0,0,0
United Arab Emirates,ARE,1989,171.78244,168.38249,0,0,0,0,0,0
United Arab Emirates,ARE,1990,180.0802,164.87251,0,0,0,0,0,0
United Arab Emirates,ARE,1991,222.32744,198.51001,0,0,0,0,0,0
United Arab Emirates,ARE,1992,223.88318,182.8125,0,0,0,0,0,0
United Arab Emirates,ARE,1993,231.98035,191.49,0,0,0,0,0,0
United Arab Emirates,ARE,1994,243.25163,221.4225,0,0,0,0,0,0
United Arab Emirates,ARE,1995,243.1685,241.7025,0,0,0,0,0,0
United Arab Emirates,ARE,1996,234.97542,264.7125,0,0,0,0,0,0
United Arab Emirates,ARE,1997,238.7064,282.75,0,0,0,0,0,0
United Arab Emirates,ARE,1998,237.81038,296.3025,0,0,0,0,0,0
United Arab Emirates,ARE,1999,232.02397,306.345,0,0,0,0,0,0
United Arab Emirates,ARE,2000,229.3394,306.4425,0,0,0,0,0,0
United Arab Emirates,ARE,2001,226.62102,314.73,0.2150038,0,0,0,0,0
United Arab Emirates,ARE,2002,235.30664,355.29,1.0964996,0,0,0,0,0
United Arab Emirates,ARE,2003,260.5353,369.33002,1.2899996,0,0,0,0,0
United Arab Emirates,ARE,2004,281.55588,392.0475,1.4619956,0,0,0,0,0
United Arab Emirates,ARE,2005,292.91925,409.9875,1.6913276,0,0,0,0,0
United Arab Emirates,ARE,2006,315.25778,422.76,3.2751708,0,0,0,0,0
United Arab Emirates,ARE,2007,337.40207,479.38235,1.5766674,0,0,0,0,0
United Arab Emirates,ARE,2008,354.68753,579.7211,3.9918346,0,0,0,0,0
United Arab Emirates,ARE,2009,346.49158,575.88074,3.1852243,0,0.006354,0,0,0
United Arab Emirates,ARE,2010,372.0713,592.7165,7.652819,0,0.018424,0,0,0
United Arab Emirates,ARE,2011,399.33887,616.36145,5.173943,0,0.020696,0,0,0
United Arab Emirates,ARE,2012,418.64893,639.3075,16.076893,0,0.024242,0,0,0
United Arab Emirates,ARE,2013,464.9305,646.111,20.58097,0,0.085423,0.001489,0,0
United Arab Emirates,ARE,2014,472.73764,638.6653,22.946224,0,0.308431,0.002978,0,0
United Arab Emirates,ARE,2015,489.71716,712.6106,19.94159,0,0.2991,0.001489,0,0
United Arab Emirates,ARE,2016,531.9051,715.36536,21.4059,0,0.316,0,0,0
United Arab Emirates,ARE,2017,528.5774,656.5676,24.760271,0,0.7451,0,0,0
United Arab Emirates,ARE,2018,526.05664,581.1663,22.33227,0,1.1981,0,0,0
United Arab Emirates,ARE,2019,516.4725,670.18024,20.668407,0,3.6558,0,0,0
United Arab Emirates,ARE,2020,465.21024,676.83344,24.736387,0,5.184466,0,1.6268854,0.0009
United Arab Emirates,ARE,2021,514.36237,653.2422,30.153976,0,6.2523384,0.000045,10.548208,0.0003974
United Arab Emirates,ARE,2022,590.3025,664.2267,27.893143,0,7.7433567,0.000045,20.104635,0.0124
United Arab Emirates,ARE,2023,610.67566,670.09985,28.406185,0,14.40392,0.0600018,34.440624,0.2102731
United Arab Emirates,ARE,2024,636.5768,713.4424,30.562777,0,15.209229,0.19961853,40.625,0.2108492
United Kingdom,GBR,1965,885.71954,8.59457,1365.3271,4.612,0,0,15.135,0
United Kingdom,GBR,1966,948.91583,8.38523,1299.4199,4.536,0,0,20.217,0
United Kingdom,GBR,1967,1019.7785,14.10719,1213.8347,4.885,0,0,23.277,0
United Kingdom,GBR,1968,1079.4958,31.85457,1214.7535,3.722,0,0,26.19,0
United Kingdom,GBR,1969,1160.3402,62.06931,1184.0503,3.256,0,0,29.125,0
United Kingdom,GBR,1970,1228.7844,118.2771,1116.7592,4.536,0,0,26.012,0
United Kingdom,GBR,1971,1235.2861,190.70874,989.713,3.373,0,0,27.548,0
United Kingdom,GBR,1972,1309.8104,270.6301,866.92346,3.373,0,0,29.378,0
United Kingdom,GBR,1973,1344.5009,292.8085,938.983,3.838,0,0,27.997,0
United Kingdom,GBR,1974,1248.8663,350.22583,826.6604,4.071,0,0,33.617,0
United Kingdom,GBR,1975,1092.2395,366.97302,831.60315,3.838,0,0,30.338,0
United Kingdom,GBR,1976,1085.8422,389.24445,846.2686,4.536,0,0,36.155,0
United Kingdom,GBR,1977,1094.9343,413.714,849.04816,3.954,0,0,40.021,0
United Kingdom,GBR,1978,1123.2587,429.13538,827.1372,4.071,0,0,37.224,0
United Kingdom,GBR,1979,1133.3358,470.16602,889.11346,4.303,0,0,38.308,0
United Kingdom,GBR,1980,969.12396,468.7704,826.48596,3.954,0,0,37.023,0
United Kingdom,GBR,1981,897.2701,475.1204,821.99677,4.419,0,0,37.969,0
United Kingdom,GBR,1982,907.5991,472.7479,766.638,4.536,0,0,43.972,0
United Kingdom,GBR,1983,872.7711,492.78638,773.76715,4.536,0,0,49.928,0
United Kingdom,GBR,1984,1072.8423,504.17215,549.8199,4.536,0.001010101,0,53.979,0
United Kingdom,GBR,1985,932.16473,542.22546,731.2828,3.9542,0.001010101,0,61.095,0
United Kingdom,GBR,1986,934.29486,551.25037,789.77,4.7683,0.001010101,0,59.079,0
United Kingdom,GBR,1987,908.56946,566.16003,809.08746,4.1868,0,0,55.238,0
United Kingdom,GBR,1988,966.5029,539.2831,785.39716,4.8846,0.001010101,0,63.456,0
United Kingdom,GBR,1989,987.9981,527.0251,755.9965,4.7683,0,0.009,71.734,0
United Kingdom,GBR,1990,1000.7211,548.7383,755.3103,5.1172,0,0.009,65.749,0.5958
United Kingdom,GBR,1991,996.0563,592.7695,756.58966,4.5357,0,0.009,70.543,0.6879
United Kingdom,GBR,1992,1007.1835,589.92017,711.3838,5.3498,0,0.033,76.807,0.9342
United Kingdom,GBR,1993,1012.2387,672.27216,619.4836,4.3031,0,0.217,89.353,1.198
United Kingdom,GBR,1994,1001.6665,692.2525,578.4064,5.1172,0,0.344,88.282,1.5185
United Kingdom,GBR,1995,989.9536,738.0863,551.91327,4.652,0,0.392,88.964,1.6416
United Kingdom,GBR,1996,1014.60156,859.84076,515.97656,3.39596,0,0.488,94.671,1.8046
United Kingdom,GBR,1997,985.44324,884.1824,460.17584,4.39614,0,0.667,98.146,2.1098
United Kingdom,GBR,1998,975.0302,919.4049,448.69122,5.1176143,0,0.877,99.48595,2.6542
United Kingdom,GBR,1999,962.24396,978.8769,398.91714,5.335597,0.001,0.85,95.13294,3.4291
United Kingdom,GBR,2000,951.9543,1013.4171,427.14783,5.0857453,0.001,0.946,85.06277,3.8818
United Kingdom,GBR,2001,947.54913,1008.5319,452.54538,4.054648,0.002,0.965,90.09268,4.526
United Kingdom,GBR,2002,940.2433,995.3415,415.30847,4.7874846,0.003,1.259,87.84838,5.0801
United Kingdom,GBR,2003,947.68243,998.0919,443.14835,3.2277005,0.003,1.288,88.686264,6.1737
United Kingdom,GBR,2004,973.8138,1019.8791,432.50574,4.8444605,0.004,1.939,79.99911,7.3639
United Kingdom,GBR,2005,1001.7658,993.86554,440.46332,4.9229,0.008,2.912,81.6181,9.1023
United Kingdom,GBR,2006,991.9008,942.6024,480.9891,4.5934067,0.011,4.236,75.45066,9.2769
United Kingdom,GBR,2007,964.1758,953.0055,452.89127,5.0773044,0.014,5.2738175,63.028343,9.324501
United Kingdom,GBR,2008,944.1476,978.3256,420.3333,5.141186,0.017,7.097248,52.48581,9.649278
United Kingdom,GBR,2009,903.338,912.23694,346.69504,5.2278924,0.020000206,9.280972,69.097694,10.714948
United Kingdom,GBR,2010,891.57886,984.92847,354.80875,3.5913758,0.0402771,10.285645,62.139675,12.262968
United Kingdom,GBR,2011,868.94165,819.1853,357.70404,5.69175,0.24366343,15.962969,68.980446,13.313794
United Kingdom,GBR,2012,849.1105,768.9875,451.25424,5.309068,1.3537636,19.84712,70.40507,14.737997
United Kingdom,GBR,2013,840.3036,763.2576,434.92456,4.701509,2.010262,28.397152,70.60688,18.10489
United Kingdom,GBR,2014,838.9754,700.55524,351.19415,5.887849,4.0540624,31.959244,63.747955,22.621246
United Kingdom,GBR,2015,849.98486,720.4544,277.32315,6.2972684,7.532864,40.27472,70.3449,29.258976
United Kingdom,GBR,2016,873.85614,798.98334,141.17226,5.3705845,10.407928,37.159424,71.72608,30.065535
United Kingdom,GBR,2017,884.00006,782.28784,114.22661,5.8818,11.45724,49.64115,70.3363,31.89828
United Kingdom,GBR,2018,870.51447,788.487,96.41525,5.4433,12.6684,56.90761,65.0638,35.1109
United Kingdom,GBR,2019,846.47516,778.7376,68.912865,5.9329,12.41805,63.83489,56.184,37.5402
United Kingdom,GBR,2020,666.9992,734.6376,62.80258,6.8782,12.5469,75.6231,50.2391,38.5764
United Kingdom,GBR,2021,681.0371,769.54376,64.27238,5.4184,12.1285,64.9239,46.1039,40.0065
United Kingdom,GBR,2022,730.23615,704.8815,59.256477,5.6608,13.3389,80.5425,47.4005,35.852
United Kingdom,GBR,2023,741.4178,636.1966,51.03411,5.5376,13.8844,82.3087,40.596,34.098
United Kingdom,GBR,2024,744.1602,618.5719,46.96726,5.7642,14.7895,84.0578,40.5878,40.0944
United States,USA,1965,6414.477,4159.206,3224.2441,198.97409,0,0,3.8491569,13.332232
United States,USA,1966,6731.245,4482.7563,3380.8462,199.9369,0,0,5.8104305,14.062007
United States,USA,1967,6988.794,4733.1885,3316.9966,227.22081,0,0,8.05812,14.073571
United States,USA,1968,7457.961,5066.815,3433.0767,228.15471,0,0,13.18781,15.546045
United States,USA,1969,7831.838,5454.107,3447.2375,256.02853,0,0,14.660883,16.22706
United States,USA,1970,8176.1914,5748.658,3414.6594,253.49237,0,0,22.952051,16.235903
United States,USA,1971,8461.684,5926.5264,3229.201,272.254,0,0,40.110046,16.584414
United States,USA,1972,9119.912,5986.9644,3362.425,278.71597,0,0,56.938038,18.67298
United States,USA,1973,9655.255,5937.9595,3611.49,278.2127,0,0,87.873116,19.989693
United States,USA,1974,9271.507,5732.247,3525.5671,307.28464,0,0,119.974464,20.404264
United States,USA,1975,9049.839,5261.532,3525.5413,306.2148,0,0,181.58429,19.754301
United States,USA,1976,9729.595,5366.39,3782.0422,289.82245,0,0,201.1616,22.564754
United States,USA,1977,10271.533,5256.951,3876.1572,225.85725,0,0,264.08768,23.536121
United States,USA,1978,10501.414,5275.385,3832.5774,286.32852,0,0,290.9506,24.678787
United States,USA,1979,10257.833,5450.898,4187.284,285.93533,0,0,268.5838,25.756037
United States,USA,1980,9453.472,5337.3853,4293.98,282.0021,0,0,264.33218,26.656116
United States,USA,1981,8812.755,5208.629,4428.934,266.50977,0,0,287.02475,27.377604
United States,USA,1982,8350.531,4841.7095,4265.7964,315.5293,0,0,297.65604,26.405048
United States,USA,1983,8311.476,4542.236,4425.291,338.67764,0.003,0.0026949495,309.13382,29.8046
United States,USA,1984,8573.317,4851.5723,4752.76,327.58725,0.0053010103,0.0065555554,344.8774,35.595325
United States,USA,1985,8540.438,4669.5405,4866.301,287.18237,0.0107373735,0.005820202,403.88498,36.392895
United States,USA,1986,8955.2295,4376.204,4805.599,296.97498,0.014173738,0.0042313132,435.82953,38.70167
United States,USA,1987,9141.365,4652.7437,5013.868,255.4102,0.01060303,0.0035767676,479.232,42.665432
United States,USA,1988,9520.579,4866.0215,5247.1436,228.38464,0.009185859,0.00087979797,554.7085,42.394062
United States,USA,1989,9516.244,5170.1973,5309.3555,274.72418,0.2531323,2.1333768,557.2155,48.854267
United States,USA,1990,9309.47,5170.6357,5337.9976,292.2809,0.37079495,2.8167677,607.22284,57.459316
United States,USA,1991,9111.919,5283.9727,5287.6133,287.32602,0.4782529,2.9807587,644.80536,60.55176
United States,USA,1992,9301.152,5463.51,5324.031,251.42567,0.40884447,2.9166899,651.34344,64.815414
United States,USA,1993,9382.407,5599.4194,5522.4526,279.25095,0.47516188,3.0361888,642.4118,66.92472
United States,USA,1994,9623.489,5731.081,5543.1436,259.3413,0.5018728,3.4819283,674.1472,66.35486
United States,USA,1995,9600.031,5979.8296,5593.0537,311.21982,0.5144716,3.1962152,708.84436,63.26508
United States,USA,1996,9951.113,6088.898,5847.301,347.54947,0.54134125,3.2667363,710.2406,64.82596
United States,USA,1997,10083.609,6125.3154,5970.778,355.9731,0.5326957,3.3212476,661.7307,65.82008
United States,USA,1998,10251.976,6021.791,6029.3384,322.08926,0.52465934,3.0562587,709.1601,65.61713
United States,USA,1999,10537.0625,6042.6284,6020.095,316.6052,0.5183421,4.5333314,766.5833,66.47772
United States,USA,2000,10654.942,6283.9067,6286.536,272.76135,0.51851267,5.649759,793.57153,66.582825
United States,USA,2001,10642.425,6006.58,6101.316,210.24,0.5743511,6.8053846,809.29083,66.83044
United States,USA,2002,10641.834,6201.112,6098.454,258.16757,0.6015976,10.458869,821.1201,71.78936
United States,USA,2003,10806.655,6021.901,6214.537,269.97098,0.6106543,11.30047,803.92914,71.33214
United States,USA,2004,11199.437,6046.2773,6254.9824,262.55466,0.69813246,14.286607,830.0299,71.94537
United States,USA,2005,11216.509,5951.9297,6346.957,266.42773,0.74890065,17.990454,823.14355,72.59806
United States,USA,2006,11072.753,5865.778,6249.6826,285.544,0.82443213,26.857714,828.6512,73.08227
United States,USA,2007,11004.68,6241.383,6333.8496,243.04407,1.0954105,34.797905,848.86816,73.86955
United States,USA,2008,10275.43,6288.912,6233.0547,251.05386,1.6330626,55.922325,848.64044,73.551476
United States,USA,2009,9742.241,6176.281,5482.3765,271.53308,2.0759604,74.632454,840.8996,73.15986
United States,USA,2010,9892.91,6481.9346,5800.542,257.2747,3.0130365,95.60833,849.4403,75.061844
United States,USA,2011,9697.58,6582.108,5473.0713,316.09534,4.738904,121.3905,831.79407,75.77516
United States,USA,2012,9472.091,6881.228,4838.405,274.03003,9.037014,142.24414,809.8224,77.0361
United States,USA,2013,9628.432,7070.228,5022.2715,266.54984,16.039696,169.5351,830.54364,80.665535
United States,USA,2014,9692.96,7222.605,5010.856,255.75058,29.216162,183.49019,839.1221,84.07023
